node1,banana,boat,bottle,bowl,car,cat,cherry,chicken,chisel,corn,cow,cup,dog,duck,eagle,elephant,hammer,helicopter,kettle,knife,lettuce,lion,motorcycle,mushroom,onion,owl,peacock,pear,pen,pencil,penguin,pig,pineapple,potato,rocket,scissors,screwdriver,ship,snail,spoon,swan,telephone,truck,turtle
cow,3.6208248270575366e-05,1.3945580609046963e-05,0.0001518257023261128,0.0001518257023261128,4.837850659221089e-05,7.072731593581095e-05,6.210418329446519e-05,9.364296248163042e-05,4.256867642749806e-06,2.2138242308489415e-05,1.0,0.00018336448151327805,0.00011379364507100182,0.00010875937319092197,0.00010176735200024418,1.1380921294438892e-05,3.828609725231801e-05,4.256867642749806e-06,0.0001114560649665413,1.1380921294438892e-05,2.1069634260736056e-05,2.3419147155063116e-05,1.3945580609046963e-05,3.828609725231801e-05,3.182695527478658e-05,4.256867642749806e-06,3.4361766620752234e-06,4.650250579726609e-05,7.542616362312376e-05,0.00012028692313894757,1.1564794935347153e-06,4.422280862872558e-05,3.6208248270575366e-05,5.134686228041468e-05,5.201177395457232e-05,2.4964116923659418e-05,2.1069634260736056e-05,1.3945580609046963e-05,1.3945580609046963e-05,0.00013850372199745423,4.256867642749806e-06,6.648547629025397e-05,1.3945580609046963e-05,4.256867642749806e-06
cup,0.0003716073939135457,0.00011991078097690173,0.001445479346244436,0.001283224977087062,0.00041873369821657225,0.0006015383979355485,0.0006300745571663887,0.0007923289263237627,4.614085851328659e-05,0.00021499413195304054,0.00018336448151327805,1.0,0.0009623431011417138,0.0009224202738808968,0.0008771581065891444,0.00011073352114736612,0.0003418900289836398,4.614085851328659e-05,0.0011381046693127064,0.0001187086479001894,0.00021740084146637723,0.00023878165784527435,0.00011991078097690173,0.0003668123000862125,0.0003269782034406004,4.614085851328659e-05,3.379348579950375e-05,0.00047248028620120857,0.0006386312035782717,0.0011501763943780152,1.4559356572106486e-05,0.00045324615697381137,0.0003716073939135457,0.000525813946360714,0.0004493880916727366,0.00021553411449359627,0.00021740084146637723,0.00011991078097690173,0.00011991078097690173,0.0014136203763516475,4.614085851328659e-05,0.0005631973530145731,0.00011991078097690173,3.816573176046333e-05
dog,0.00023073242398631956,2.85486671467647e-05,0.0007068898223403438,0.00030774407421320317,0.0001187086479001894,0.00014980482526204557,0.00038151898113103884,0.00018992902203001134,2.85486671467647e-05,0.00010900142330573733,0.00011379364507100182,0.0009623431011417138,1.0,0.00022681647548892917,0.0002464352873008744,5.400984571153183e-05,0.0001187086479001894,2.85486671467647e-05,0.0007068898223403438,7.362865752347704e-05,0.00013493744443580585,0.00014352680548222307,2.85486671467647e-05,0.0001800174348125182,0.0002030082299046415,2.85486671467647e-05,1.3546046349394824e-05,0.0002860636041746963,0.00015304156857109353,0.000571180267977116,8.929855334819479e-06,0.000281447413160121,0.00023073242398631956,0.00032652740353683336,0.00012606570232966886,5.739986098786061e-05,0.00013493744443580585,2.85486671467647e-05,2.85486671467647e-05,0.0008780435191372616,2.85486671467647e-05,0.00013493744443580585,2.85486671467647e-05,8.929855334819479e-06
duck,0.0002205384557091067,2.8059651139285702e-05,0.0006789529459951242,0.000302522809550016,0.00011587480388984942,0.00014700969087033468,0.00036483909954178014,0.00018670467460903158,2.727566427897616e-05,0.00010459672522483273,0.00010875937319092195,0.0009224202738808967,0.00022681647548892917,1.0,0.00024065254181378142,5.186429360821897e-05,0.00011505815091036031,2.727566427897616e-05,0.0006756863340771677,7.036658767476893e-05,0.0001289702434930471,0.00013726089592768355,2.8059651139285702e-05,0.0001728778198683289,0.00019403753782069413,2.727566427897616e-05,1.3060442870505854e-05,0.0002735536929827523,0.00015044244849134262,0.0005484146590428838,8.522494417127147e-06,0.0002690157445293736,0.0002205384557091067,0.00031210666792516633,0.0001231071592374217,5.61605000194661e-05,0.0001289702434930471,2.8059651139285702e-05,2.8059651139285702e-05,0.000839288206569861,2.727566427897616e-05,0.00013264518190074805,2.8059651139285702e-05,8.773370212426201e-06
eagle,0.00020638021318481956,3.0509610077753004e-05,0.0006531899636140247,0.00032868122529927635,0.00012158712134533828,0.00015840660381537955,0.0003423402248888366,0.0002028585809514382,2.5507610578382255e-05,0.00010014798685206117,0.00010176735200024418,0.0008771581065891444,0.0002464352873008745,0.00024065254181378142,1.0,4.9885696561350525e-05,0.00011637670520016043,2.5507610578382255e-05,0.0006323482990333131,6.583595006699703e-05,0.00012068249177151314,0.0001288786970130514,3.0509610077753004e-05,0.00016622124740530578,0.00018157828439932145,2.5507610578382255e-05,1.2886659116470572e-05,0.0002566795369930447,0.00016346398024929637,0.0005265744421333294,7.956717232937097e-06,0.00025174959510951126,0.00020638021318481956,0.000292077934598126,0.00012944421622221975,5.96544136833803e-05,0.00012068249177151314,3.0509610077753004e-05,3.0509610077753004e-05,0.0007854615612917541,2.5507610578382255e-05,0.00014412936442481354,3.0509610077753004e-05,9.557357072735737e-06
elephant,2.3355452255367436e-05,6.479896396352175e-06,8.806422335246603e-05,7.211396984681952e-05,2.3687405178326128e-05,3.376016947293128e-05,3.9612648686475784e-05,4.44176625550518e-05,2.651835554997011e-06,1.2931830234398563e-05,1.138092129443889e-05,0.00011073352114736615,5.400984571153183e-05,5.186429360821897e-05,4.9885696561350525e-05,1.0,1.9699841801914497e-05,2.651835554997011e-06,7.211396984681952e-05,7.268026569572355e-06,1.3546046349394824e-05,1.481759035070272e-05,6.479896396352175e-06,2.21498007403818e-05,2.0516494781403594e-05,2.651835554997011e-06,1.7280569199631624e-06,2.963385484127404e-05,3.574605203265098e-05,7.018000160925987e-05,6.428692254538209e-07,2.85486671467647e-05,2.3355452255367436e-05,3.316485816134004e-05,2.5416923066450385e-05,1.1986299206583838e-05,1.3546046349394824e-05,6.479896396352175e-06,6.479896396352175e-06,8.964010839882391e-05,2.651835554997011e-06,3.1490081543247156e-05,6.479896396352175e-06,1.8678486946874737e-06
hammer,7.783612329197018e-05,1.4559356572106486e-05,0.0002601449797672014,0.00015837903943169627,5.568599061117545e-05,7.538775937885346e-05,0.00012992272382738917,9.768991986806184e-05,9.4552754502996e-06,3.938748990398899e-05,3.828609725231801e-05,0.00034189002898363984,0.0001187086479001894,0.00011505815091036032,0.00011637670520016043,1.9699841801914493e-05,1.0,9.4552754502996e-06,0.00023887797509300604,2.4701841301285242e-05,4.543717085862572e-05,4.8864848436482134e-05,1.4559356572106486e-05,6.600048787816019e-05,6.845948529361403e-05,9.4552754502996e-06,5.1978713145806815e-06,9.736641119695908e-05,7.868838286678514e-05,0.0002089297126514145,2.81996999195065e-06,9.498850987432906e-05,7.783612329197018e-05,0.00011023507572531468,5.947577084411706e-05,2.7719879464608554e-05,4.543717085862572e-05,1.4559356572106486e-05,1.4559356572106486e-05,0.00029676410344058155,9.4552754502996e-06,6.936255111709549e-05,1.4559356572106486e-05,4.453275950928853e-06
helicopter,8.929855334819479e-06,3.300354097532474e-06,3.816573176046333e-05,3.816573176046333e-05,1.200731601120304e-05,1.7658599665277527e-05,1.5478091174031727e-05,2.3453217926854985e-05,8.503951590651691e-07,5.3720105528540935e-06,4.256867642749806e-06,4.614085851328659e-05,2.85486671467647e-05,2.727566427897616e-05,2.5507610578382255e-05,2.651835554997011e-06,9.4552754502996e-06,1.0,2.795756951684956e-05,2.651835554997011e-06,5.101794493464317e-06,5.695909536042637e-06,3.300354097532474e-06,9.4552754502996e-06,7.821969491321396e-06,8.503951590651691e-07,6.428692254538209e-07,1.1532936706940992e-05,1.8846784714424268e-05,3.0190605007640077e-05,6.640829875563143e-08,1.0956475780242801e-05,8.929855334819479e-06,1.2757916176174643e-05,1.2926050613128285e-05,6.086581909907057e-06,5.101794493464317e-06,3.300354097532474e-06,3.300354097532474e-06,3.479703822007079e-05,8.503951590651691e-07,1.658597701752981e-05,3.300354097532474e-06,8.503951590651691e-07
kettle,0.0002259990249967648,8.801027396560867e-05,0.0009426206053519021,0.0009426206053519021,0.0003014328755604635,0.00043995555106560944,0.0003865075401962056,0.0005819916041570101,2.795756951684956e-05,0.00013879013434507415,0.00011145606496654133,0.0011381046693127064,0.0007068898223403438,0.0006756863340771678,0.0006323482990333132,7.211396984681952e-05,0.00023887797509300604,2.795756951684956e-05,1.0,7.211396984681952e-05,0.00013216667429557865,0.00014672945512440275,8.801027396560867e-05,0.00023887797509300604,0.00019884283879383326,2.795756951684956e-05,2.2870752198837024e-05,0.0002898050234735714,0.0004690800088132493,0.0007471365413910977,8.740704093246637e-06,0.000275674975367981,0.0002259990249967648,0.00031983137569795096,0.0003239526397287481,0.00015630550647596222,0.00013216667429557865,8.801027396560867e-05,8.801027396560867e-05,0.0008600481367348583,2.795756951684956e-05,0.0004136637263991371,8.801027396560867e-05,2.795756951684956e-05
knife,2.3355452255367436e-05,8.929855334819479e-06,9.82723855960798e-05,9.82723855960798e-05,3.124144523860031e-05,4.5722859602166175e-05,4.0135306593348814e-05,6.0571568897458425e-05,2.651835554997011e-06,1.4238475001581127e-05,1.138092129443889e-05,0.0001187086479001894,7.362865752347704e-05,7.036658767476893e-05,6.583595006699703e-05,7.268026569572355e-06,2.4701841301285245e-05,2.651835554997011e-06,7.211396984681952e-05,1.0,1.3546046349394824e-05,1.5068466146001772e-05,8.929855334819479e-06,2.4701841301285245e-05,2.0516494781403594e-05,2.651835554997011e-06,2.1200503501179315e-06,3.002584827142881e-05,4.8767583790604714e-05,7.783612329197018e-05,6.428692254538209e-07,2.85486671467647e-05,2.3355452255367436e-05,3.316485816134004e-05,3.359570265603374e-05,1.6069564104029345e-05,1.3546046349394824e-05,8.929855334819479e-06,8.929855334819479e-06,8.964010839882391e-05,2.651835554997011e-06,4.2974264067312646e-05,8.929855334819479e-06,2.651835554997011e-06
