node1,banana,boat,bottle,bowl,car,cat,cherry,chicken,chisel,corn,cow,cup,dog,duck,eagle,elephant,hammer,helicopter,kettle,knife,lettuce,lion,motorcycle,mushroom,onion,owl,peacock,pear,pen,pencil,penguin,pig,pineapple,potato,rocket,scissors,screwdriver,ship,snail,spoon,swan,telephone,truck,turtle
cow,0.00010995116277760002,0.0010737418240000002,0.0033554432000000006,0.0033554432000000006,0.00010995116277760002,0.0033554432000000006,0.00010995116277760002,0.01048576,0.0010737418240000002,0.0010737418240000002,1.0,0.0033554432000000006,0.00034359738368000005,0.0033554432000000006,0.0033554432000000006,3.518437208883201e-05,0.0010737418240000002,1.1258999068426243e-05,0.00034359738368000005,0.0010737418240000002,3.518437208883201e-05,0.00010995116277760002,3.518437208883201e-05,0.0033554432000000006,0.00010995116277760002,1.1258999068426243e-05,1.1258999068426243e-05,0.00010995116277760002,0.00010995116277760002,0.0010737418240000002,3.602879701896398e-06,0.0033554432000000006,0.00010995116277760002,0.00010995116277760002,0.0033554432000000006,3.518437208883201e-05,3.518437208883201e-05,0.0033554432000000006,0.0033554432000000006,0.0033554432000000006,0.0033554432000000006,0.00010995116277760002,0.0033554432000000006,0.0010737418240000002
cup,0.0033554432000000006,0.032768000000000005,0.1024,0.1024,0.0033554432000000006,0.1024,0.0033554432000000006,0.32,0.032768000000000005,0.032768000000000005,0.0033554432000000006,1.0,0.01048576,0.1024,0.1024,0.0010737418240000002,0.032768000000000005,0.00034359738368000005,0.01048576,0.032768000000000005,0.0010737418240000002,0.0033554432000000006,0.0010737418240000002,0.1024,0.0033554432000000006,0.00034359738368000005,0.00034359738368000005,0.0033554432000000006,0.0033554432000000006,0.032768000000000005,0.00010995116277760002,0.1024,0.0033554432000000006,0.0033554432000000006,0.1024,0.0010737418240000002,0.0010737418240000002,0.1024,0.1024,0.1024,0.1024,0.0033554432000000006,0.1024,0.032768000000000005
dog,0.00034359738368000005,0.0033554432000000006,0.0033554432000000006,0.0033554432000000006,0.00010995116277760002,0.0033554432000000006,0.00034359738368000005,0.01048576,0.0010737418240000002,0.0010737418240000002,0.00034359738368000005,0.01048576,1.0,0.01048576,0.0033554432000000006,0.00010995116277760002,0.0033554432000000006,3.518437208883201e-05,0.0010737418240000002,0.0010737418240000002,0.00010995116277760002,0.00034359738368000005,3.518437208883201e-05,0.0033554432000000006,0.00034359738368000005,3.518437208883201e-05,1.1258999068426243e-05,0.00034359738368000005,0.00010995116277760002,0.0010737418240000002,1.1258999068426243e-05,0.01048576,0.00034359738368000005,0.00034359738368000005,0.0033554432000000006,3.518437208883201e-05,0.00010995116277760002,0.01048576,0.01048576,0.01048576,0.0033554432000000006,0.00010995116277760002,0.0033554432000000006,0.0033554432000000006
duck,0.0033554432000000006,0.032768000000000005,0.1024,0.1024,0.0033554432000000006,0.1024,0.0033554432000000006,0.32,0.032768000000000005,0.032768000000000005,0.0033554432000000006,0.1024,0.01048576,1.0,0.1024,0.0010737418240000002,0.032768000000000005,0.00034359738368000005,0.01048576,0.032768000000000005,0.0010737418240000002,0.0033554432000000006,0.0010737418240000002,0.1024,0.0033554432000000006,0.00034359738368000005,0.00034359738368000005,0.0033554432000000006,0.0033554432000000006,0.032768000000000005,0.00010995116277760002,0.1024,0.0033554432000000006,0.0033554432000000006,0.1024,0.0010737418240000002,0.0010737418240000002,0.1024,0.1024,0.1024,0.1024,0.0033554432000000006,0.1024,0.032768000000000005
eagle,0.0033554432000000006,0.032768000000000005,0.032768000000000005,0.032768000000000005,0.0010737418240000002,0.032768000000000005,0.0033554432000000006,0.1024,0.01048576,0.01048576,0.0033554432000000006,0.1024,0.0033554432000000006,0.1024,1.0,0.0010737418240000002,0.032768000000000005,0.00034359738368000005,0.01048576,0.01048576,0.0010737418240000002,0.0033554432000000006,0.00034359738368000005,0.032768000000000005,0.0033554432000000006,0.00034359738368000005,0.00010995116277760002,0.0033554432000000006,0.0010737418240000002,0.01048576,0.00010995116277760002,0.1024,0.0033554432000000006,0.0033554432000000006,0.032768000000000005,0.00034359738368000005,0.0010737418240000002,0.1024,0.1024,0.1024,0.032768000000000005,0.0010737418240000002,0.032768000000000005,0.032768000000000005
elephant,3.518437208883201e-05,0.00034359738368000005,0.0010737418240000002,0.0010737418240000002,3.518437208883201e-05,0.0010737418240000002,3.518437208883201e-05,0.0033554432000000006,0.00034359738368000005,0.00034359738368000005,3.518437208883201e-05,0.0010737418240000002,0.00010995116277760002,0.0010737418240000002,0.0010737418240000002,1.0,0.00034359738368000005,3.602879701896398e-06,0.00010995116277760002,0.00034359738368000005,1.1258999068426243e-05,3.518437208883201e-05,1.1258999068426243e-05,0.0010737418240000002,3.518437208883201e-05,3.602879701896398e-06,3.602879701896398e-06,3.518437208883201e-05,3.518437208883201e-05,0.00034359738368000005,1.1529215046068473e-06,0.0010737418240000002,3.518437208883201e-05,3.518437208883201e-05,0.0010737418240000002,1.1258999068426243e-05,1.1258999068426243e-05,0.0010737418240000002,0.0010737418240000002,0.0010737418240000002,0.0010737418240000002,3.518437208883201e-05,0.0010737418240000002,0.00034359738368000005
hammer,0.0010737418240000002,0.01048576,0.032768000000000005,0.032768000000000005,0.0010737418240000002,0.032768000000000005,0.0010737418240000002,0.1024,0.01048576,0.01048576,0.0010737418240000002,0.032768000000000005,0.0033554432000000006,0.032768000000000005,0.032768000000000005,0.00034359738368000005,1.0,0.00010995116277760002,0.0033554432000000006,0.01048576,0.00034359738368000005,0.0010737418240000002,0.00034359738368000005,0.032768000000000005,0.0010737418240000002,0.00010995116277760002,0.00010995116277760002,0.0010737418240000002,0.0010737418240000002,0.01048576,3.518437208883201e-05,0.032768000000000005,0.0010737418240000002,0.0010737418240000002,0.032768000000000005,0.00034359738368000005,0.00034359738368000005,0.032768000000000005,0.032768000000000005,0.032768000000000005,0.032768000000000005,0.0010737418240000002,0.032768000000000005,0.01048576
helicopter,1.1258999068426243e-05,0.00010995116277760002,0.00034359738368000005,0.00034359738368000005,1.1258999068426243e-05,0.00034359738368000005,1.1258999068426243e-05,0.0010737418240000002,0.00010995116277760002,0.00010995116277760002,1.1258999068426243e-05,0.00034359738368000005,3.518437208883201e-05,0.00034359738368000005,0.00034359738368000005,3.602879701896398e-06,0.00010995116277760002,1.0,3.518437208883201e-05,0.00010995116277760002,3.602879701896398e-06,1.1258999068426243e-05,3.602879701896398e-06,0.00034359738368000005,1.1258999068426243e-05,1.1529215046068473e-06,1.1529215046068473e-06,1.1258999068426243e-05,1.1258999068426243e-05,0.00010995116277760002,3.6893488147419115e-07,0.00034359738368000005,1.1258999068426243e-05,1.1258999068426243e-05,0.00034359738368000005,3.602879701896398e-06,3.602879701896398e-06,0.00034359738368000005,0.00034359738368000005,0.00034359738368000005,0.00034359738368000005,1.1258999068426243e-05,0.00034359738368000005,0.00010995116277760002
kettle,0.00034359738368000005,0.0033554432000000006,0.01048576,0.01048576,0.00034359738368000005,0.01048576,0.00034359738368000005,0.032768000000000005,0.0033554432000000006,0.0033554432000000006,0.00034359738368000005,0.01048576,0.0010737418240000002,0.01048576,0.01048576,0.00010995116277760002,0.0033554432000000006,3.518437208883201e-05,1.0,0.0033554432000000006,0.00010995116277760002,0.00034359738368000005,0.00010995116277760002,0.01048576,0.00034359738368000005,3.518437208883201e-05,3.518437208883201e-05,0.00034359738368000005,0.00034359738368000005,0.0033554432000000006,1.1258999068426243e-05,0.01048576,0.00034359738368000005,0.00034359738368000005,0.01048576,0.00010995116277760002,0.00010995116277760002,0.01048576,0.01048576,0.01048576,0.01048576,0.00034359738368000005,0.01048576,0.0033554432000000006
knife,0.0010737418240000002,0.01048576,0.01048576,0.01048576,0.00034359738368000005,0.01048576,0.0010737418240000002,0.032768000000000005,0.0033554432000000006,0.0033554432000000006,0.0010737418240000002,0.032768000000000005,0.0010737418240000002,0.032768000000000005,0.01048576,0.00034359738368000005,0.01048576,0.00010995116277760002,0.0033554432000000006,1.0,0.00034359738368000005,0.0010737418240000002,0.00010995116277760002,0.01048576,0.0010737418240000002,0.00010995116277760002,3.518437208883201e-05,0.0010737418240000002,0.00034359738368000005,0.0033554432000000006,3.518437208883201e-05,0.032768000000000005,0.0010737418240000002,0.0010737418240000002,0.01048576,0.00010995116277760002,0.00034359738368000005,0.032768000000000005,0.032768000000000005,0.032768000000000005,0.01048576,0.00034359738368000005,0.01048576,0.01048576
